participant_id,system_name,snippet_signature,developer_position,PE gen,PE spec (java),Cyclomatic complexity,IMSQ (min),MIDQ (min),AEDQ (min),EAP (min),IMSQ (avg),MIDQ (avg),AEDQ (avg),EAP (avg),IMSQ (max),MIDQ (max),AEDQ (max),EAP (max),Readability,ITID (avg),NMI (avg),NMI (max),CIC (avg),CIC (max),CICsyn (avg),CICsyn (max),CR,NM (avg),NM (max),TC (avg),TC (min),TC (max),#assignments (avg),#blank lines (avg),#commas (avg),#comments (avg),#comparisons (avg),Identifiers length (avg),#conditionals (avg),Indentation length (avg),#keywords (avg),Line length (avg),#loops (avg),#identifiers (avg),#numbers (avg),#operators (avg),#parenthesis (avg),#periods (avg),#spaces (avg),Identifiers length (max),Indentation length (max),#keywords (max),Line length (max),#identifiers (max),#numbers (max),#characters (max),#words (max),Entropy,Volume,LOC,#assignments (dft),#commas (dft),#comments (dft),#comparisons (dft),#conditionals (dft),Indentation length (dft),#keywords (dft),Line length (dft),#loops (dft),#identifiers (dft),#numbers (dft),#operators (dft),#parenthesis (dft),#periods (dft),#spaces (dft),Comments (Visual X),Comments (Visual Y),Identifiers (Visual X),Identifiers (Visual Y),Keywords (Visual X),Keywords (Visual Y),Numbers (Visual X),Numbers (Visual Y),Strings (Visual X),Strings (Visual Y),Literals (Visual X),Literals (Visual Y),Operators (Visual X),Operators (Visual Y),Comments (area),Identifiers (area),Keywords (area),Numbers (area),Strings (area),Literals (area),Operators (area),Identifiers/comments (area),Keywords/comments (area),Numbers/comments (area),Strings/comments (area),Literals/comments (area),Operators/comments (area),Keywords/identifiers (area),Numbers/identifiers (area),Strings/identifiers (area),Literals/identifiers (area),Operators/literals (area),Numbers/keywords (area),Strings/keywords (area),Literals/keywords (area),Operators/keywords (area),Strings/numbers (area),Literals/numbers (area),Operators/numbers (area),Literals/strings (area),Operators/strings (area),Operators/literals (area),#aligned blocks,Extent of aligned blocks,#nested blocks (avg),#parameters,#statements,PBU,TNPU,AU,TAU
49,car-report,me.kuehle.carreport.util.sync.provider.DropboxSyncProvider.downloadFile(),bachelor student,3,1,5,0.5,0,1,0,0.75,0,1980.16666666667,0.207777564655278,0.916666666666667,0,4512,0.511819486105507,0.308735877275467,0.871794871794872,4.77477477477477,9,0,0,2.07975460122699,10,0,6.97435897435897,37,0.436069396669558,0.113960576459638,0.87287156094397,0.15625,0.0625,0.1875,0.032258064516129,0.03125,7.73611111111111,0.1,11.7333333333333,0.666666666666667,39.3666666666667,0,2.4,0,0.0625,1.125,0.466666666666667,14.1,18,20,3,101,12,0,423,16,4.17107350924829,1109.204790113,32,32,32,32,32,32,32,32,28,1,28,1,32,29,31,1,0,0,100.9375,30.8333333333333,100.90625,30.9019607843137,0,0,101,30.8333333333333,0,0,100.84375,30.6274509803922,0,0.401354784081287,0.067739204064352,0,0.088907705334462,0,0.094834885690093,NA,NA,NA,NA,NA,NA,0.168776371308017,0,0.221518987341772,0,0.236286919831224,0,1.3125,0,1.4,NA,NA,NA,0,1.06666666666667,NA,22,26,3,0,16,0,NA,0,0
50,car-report,me.kuehle.carreport.gui.dialog.SetupWebDavSyncDialogActivity.onCreate(android.os.Bundle),bachelor student,2,2,2,0.75,0,16,0.001978490781135,0.75,0,5353.41379310345,0.086660716353248,0.75,0,11904,0.167139076361207,0.141092255711555,0.789090909090909,3.84615384615385,11,0,0,3.01506024096386,20,0,8.25454545454545,45,0.252004307100782,0.138675049056307,0.421997857554777,0.142857142857143,0.102040816326531,0.142857142857143,0.022222222222222,0,9.45454545454546,0,10.2727272727273,0.5,46.4090909090909,0,3,0,0,1.02040816326531,0.977272727272727,11.7272727272727,33,16,5,106,8,0,516,30,4.6216899009665,2117.7983547686,49,49,49,49,1,1,48,49,44,1,49,1,1,47,49,48,0,0,106,47.8785046728972,105.938775510204,47.7757009345794,0,0,0,0,0,0,105.857142857143,47.7383177570093,0,0.611165523996082,0.045053868756121,0,0,0,0.091087169441724,NA,NA,NA,NA,NA,NA,0.073717948717949,0,0,0,0.149038461538462,0,0,0,2.02173913043478,NA,NA,NA,NA,NA,NA,200,283,3,1,23,1,11,0.666666666666667,0.651546391752577
50,car-report,me.kuehle.carreport.gui.dialog.EditFuelTypeDialogFragment.save(),bachelor student,2,2,3,1,0,1843,0,1,0.276135833333333,1843,0,1,0.833333333333333,1843,0,0.292099744081497,0.744186046511628,4.05660377358491,9,0,0,1.07471264367816,10,0,9.12403100775194,37,0.396418914914089,0.125988157669742,0.74230748895809,0.117647058823529,0.117647058823529,0.029411764705882,0.032258064516129,0.029411764705882,9.61538461538461,0.066666666666667,11.0666666666667,0.666666666666667,40.7333333333333,0,2.16666666666667,0,0,1.17647058823529,0.7,12.5,31,16,2,88,6,0,375,8,4.25658639936799,1219.5445336321,34,33,34,34,34,34,1,34,33,1,33,1,1,34,34,1,0,0,87.9411764705882,32.8202247191011,87.9411764705882,32.7191011235955,0,0,0,0,0,0,87.8529411764706,32.7977528089888,0,0.511456628477905,0.078559738134206,0,0,0,0.103109656301146,NA,NA,NA,NA,NA,NA,0.1536,0,0,0,0.2016,0,0,0,1.3125,NA,NA,NA,NA,NA,NA,57,62,2.8,0,17,1,17,0.666666666666667,0.643298969072165
9,hibernate-orm,"org.hibernate.pretty.MessageHelper.collectionInfoString(org.hibernate.persister.collection.CollectionPersister,org.hibernate.collection.spi.PersistentCollection,java.io.Serializable,org.hibernate.engine.spi.SharedSessionContractImplementor)",professional developer,6,4,3,0.5,0,0.000443066016837,0.145789742580245,0.558333333333333,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.136095111504948,0.145789742580245,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,6,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.063829787234043,0.028571428571429,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,2.28125,32,0,2,111,9,0,165,17,4.82192808407268,1115.80242471026,47,35,35,47,34,35,35,35,46,1,35,1,1,35,35,35,114.978723404255,46,114.978723404255,45.8189655172414,114.914893617021,45.7586206896552,0,0,115,44.8103448275862,115,46,114.936170212766,45.7844827586207,0.350541746335245,0.432122370936902,0.021032504780115,0,0.010197578075207,0.005736137667304,0.07202039515615,1.23272727272727,0.06,0,0.029090909090909,0.016363636363636,0.205454545454545,0.048672566371681,0,0.023598820058997,0.013274336283186,0.166666666666667,0,0.484848484848485,0.272727272727273,3.42424242424242,NA,NA,NA,0.5625,7.0625,12.5555555555556,77,102,2.66666666666667,4,16,1,11,0.666666666666667,0.651546391752577
9,hibernate-orm,org.hibernate.cfg.AbstractPropertyHolder.getOverriddenColumn(java.lang.String),professional developer,6,4,4,1,0.5,0.136095111504948,0,1,0.5,0.136095111504948,0,1,0.5,0.136095111504948,0,0.772827684879303,0.972222222222222,4.54285714285714,8,2.38888888888889,7,4.95348837209302,15,100,9.55555555555556,37,0.90294862736163,0.856348838577675,0.966091783079296,0.166666666666667,0,0.083333333333333,0.333333333333333,0.166666666666667,9.75,0.166666666666667,0.25,0.333333333333333,27.75,0,2,0,0,0.833333333333333,0.583333333333333,2.66666666666667,24,3,1,91,6,0,235,20,4.90169084050276,299.557912636299,49,12,12,49,12,12,12,10,34,1,12,1,1,12,12,12,98.9591836734694,47.92,99,47.78,99,47.17,0,0,98.9183673469388,47.83,0,0,98.7959183673469,47.67,0.82526509912402,0.08944213923467,0.007376671277086,0,0.022591055786077,0,0.017980636237898,0.108379888268156,0.008938547486034,0,0.027374301675978,0,0.021787709497207,0.082474226804124,0,0.252577319587629,0,0.201030927835052,0,3.0625,0,2.4375,NA,NA,NA,0,0.795918367346939,NA,52,106,3,1,5,1,30,0.666666666666667,0.625429553264605
9,hibernate-orm,org.hibernate.id.SequenceValueExtractor.extractSequenceValue(org.hibernate.engine.spi.SessionImplementor),professional developer,6,4,4,0.238095238095238,0,0.115344853049771,0.01681523418621,0.47327380952381,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.532713040909762,0.049229011497246,0.32219386100769,0.827956989247312,4.21518987341772,10,0,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.066666666666667,0,0.03448275862069,0,9.37931034482759,0.035714285714286,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.035714285714286,0.066666666666667,0.9,0.5,2.03571428571429,20,0,3,93,7,1,79,8,4.80170365519161,986.450729466623,30,30,1,30,1,30,30,30,30,1,30,30,30,30,30,30,0,0,97.9333333333333,28.8282828282828,97.9666666666667,28.7070707070707,0,0,0,0,0,0,97.9666666666667,28.7777777777778,0,0.608258928571429,0.107142857142857,0,0,0,0.1015625,NA,NA,NA,NA,NA,NA,0.176146788990826,0,0,0,0.16697247706422,0,0,0,0.947916666666667,NA,NA,NA,NA,NA,NA,21,22,3,1,17,1,5,0.666666666666667,0.65979381443299
9,hibernate-orm,org.hibernate.dialect.TimesTenDialect.TimesTenDialect(),professional developer,6,4,2,0.666666666666667,0,0.00502141485748,0.004173861034907,0.886973180076629,0.597434482758621,0.00502141485748,0.004173861034907,1,1,0.00502141485748,0.004173861034907,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,1,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.085714285714286,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,3.875,22,0,1,102,7,7,152,38,5.29440532295207,1839.40603247006,37,1,32,36,1,1,1,33,37,1,1,33,1,1,33,33,104,35.9619047619048,104,35.9523809523809,103.945945945946,35.9333333333333,0,0,103.837837837838,35.9238095238095,0,0,103.891891891892,35.8666666666667,0.089197224975223,0.547076313181368,0.020317145688801,0,0.16402378592666,0,0.086719524281467,6.13333333333333,0.227777777777778,0,1.83888888888889,0,0.972222222222222,0.03713768115942,0,0.29981884057971,0,0.158514492753623,0,8.07317073170732,0,4.26829268292683,NA,NA,NA,0,0.528700906344411,NA,312,818,1,0,29,1,6,1,0.987628865979381
9,hibernate-orm,"org.hibernate.hql.spi.id.TableBasedUpdateHandlerImpl.execute(org.hibernate.engine.spi.SharedSessionContractImplementor,org.hibernate.engine.spi.QueryParameters)",professional developer,6,4,6,0.217948717948718,0,0.115344853049771,0.01681523418621,0.511243872874308,0.457742592592593,0.393590311623099,0.038424419060234,0.9,1,0.532713040909762,0.049229011497246,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,1,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.031746031746032,0.316666666666667,0.016949152542373,0.1,10.0785714285714,0.068965517241379,0,0.5,33.4310344827586,0.068965517241379,2.41379310344828,0.086206896551724,0.133333333333333,1.06666666666667,0.586206896551724,2.72413793103448,38,0,3,132,13,2,224,24,4.81260972892849,2511.15947558702,63,60,59,62,60,60,60,59,62,60,60,60,60,60,60,60,136,61.8321167883212,135.968253968254,61.6569343065693,135.555555555556,61.7810218978102,135.746031746032,62,136,61.8905109489051,0,0,135.904761904762,61.6642335766423,0.050387596899225,0.580964685615848,0.047803617571059,0.001291989664083,0.032299741602067,0,0.108527131782946,11.5299145299145,0.948717948717949,0.025641025641026,0.641025641025641,0,2.15384615384615,0.082283172720534,0.002223869532987,0.055596738324685,0,0.186805040770941,0.027027027027027,0.675675675675676,0,2.27027027027027,25,0,84,0,3.36,NA,92,94,4.5,2,38,1,12,1,0.975257731958763
10,hibernate-orm,"org.hibernate.pretty.MessageHelper.collectionInfoString(org.hibernate.persister.collection.CollectionPersister,org.hibernate.collection.spi.PersistentCollection,java.io.Serializable,org.hibernate.engine.spi.SharedSessionContractImplementor)",professional developer,5,3,3,0.5,0,0.000443066016837,0.145789742580245,0.558333333333333,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.136095111504948,0.145789742580245,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,6,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.063829787234043,0.028571428571429,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,2.28125,32,0,2,111,9,0,165,17,4.82192808407268,1115.80242471026,47,35,35,47,34,35,35,35,46,1,35,1,1,35,35,35,114.978723404255,46,114.978723404255,45.8189655172414,114.914893617021,45.7586206896552,0,0,115,44.8103448275862,115,46,114.936170212766,45.7844827586207,0.350541746335245,0.432122370936902,0.021032504780115,0,0.010197578075207,0.005736137667304,0.07202039515615,1.23272727272727,0.06,0,0.029090909090909,0.016363636363636,0.205454545454545,0.048672566371681,0,0.023598820058997,0.013274336283186,0.166666666666667,0,0.484848484848485,0.272727272727273,3.42424242424242,NA,NA,NA,0.5625,7.0625,12.5555555555556,77,102,2.66666666666667,4,16,1,35,0.333333333333333,0.309278350515464
16,hibernate-orm,org.hibernate.id.SequenceValueExtractor.extractSequenceValue(org.hibernate.engine.spi.SessionImplementor),master student,4,3,4,0.238095238095238,0,0.115344853049771,0.01681523418621,0.47327380952381,0.5814,0.277174715699306,0.030481282000698,0.75,1,0.532713040909762,0.049229011497246,0.32219386100769,0.827956989247312,4.21518987341772,10,0,0,1.75833333333333,8,0,12.0537634408602,45,0.432031389204366,0.190692517849118,0.872278375988647,0.2,0.066666666666667,0,0.03448275862069,0,9.37931034482759,0.035714285714286,0,0.642857142857143,28.1785714285714,0,2.07142857142857,0.035714285714286,0.066666666666667,0.9,0.5,2.03571428571429,20,0,3,93,7,1,79,8,4.80170365519161,986.450729466623,30,30,1,30,1,30,30,30,30,1,30,30,30,30,30,30,0,0,97.9333333333333,28.8282828282828,97.9666666666667,28.7070707070707,0,0,0,0,0,0,97.9666666666667,28.7777777777778,0,0.608258928571429,0.107142857142857,0,0,0,0.1015625,NA,NA,NA,NA,NA,NA,0.176146788990826,0,0,0,0.16697247706422,0,0,0,0.947916666666667,NA,NA,NA,NA,NA,NA,21,22,3,1,17,0,NA,0,0
16,hibernate-orm,org.hibernate.dialect.TimesTenDialect.TimesTenDialect(),master student,4,3,2,0.666666666666667,0,0.00502141485748,0.004173861034907,0.886973180076629,0.597434482758621,0.00502141485748,0.004173861034907,1,1,0.00502141485748,0.004173861034907,0.504893064498901,0.776785714285714,5.82584269662921,10,0.200892857142857,1,6.12133891213389,34,100,8.34821428571429,45,0,1,0,0,0.027027027027027,1.09090909090909,0.085714285714286,0,10.1374045801527,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.48484848484848,0.78125,3.875,22,0,1,102,7,7,152,38,5.29440532295207,1839.40603247006,37,1,32,36,1,1,1,33,37,1,1,33,1,1,33,33,104,35.9619047619048,104,35.9523809523809,103.945945945946,35.9333333333333,0,0,103.837837837838,35.9238095238095,0,0,103.891891891892,35.8666666666667,0.089197224975223,0.547076313181368,0.020317145688801,0,0.16402378592666,0,0.086719524281467,6.13333333333333,0.227777777777778,0,1.83888888888889,0,0.972222222222222,0.03713768115942,0,0.29981884057971,0,0.158514492753623,0,8.07317073170732,0,4.26829268292683,NA,NA,NA,0,0.528700906344411,NA,312,818,1,0,29,1,635,1,0
16,hibernate-orm,"org.hibernate.hql.spi.id.TableBasedUpdateHandlerImpl.execute(org.hibernate.engine.spi.SharedSessionContractImplementor,org.hibernate.engine.spi.QueryParameters)",master student,4,3,6,0.217948717948718,0,0.115344853049771,0.01681523418621,0.511243872874308,0.457742592592593,0.393590311623099,0.038424419060234,0.9,1,0.532713040909762,0.049229011497246,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,1,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.031746031746032,0.316666666666667,0.016949152542373,0.1,10.0785714285714,0.068965517241379,0,0.5,33.4310344827586,0.068965517241379,2.41379310344828,0.086206896551724,0.133333333333333,1.06666666666667,0.586206896551724,2.72413793103448,38,0,3,132,13,2,224,24,4.81260972892849,2511.15947558702,63,60,59,62,60,60,60,59,62,60,60,60,60,60,60,60,136,61.8321167883212,135.968253968254,61.6569343065693,135.555555555556,61.7810218978102,135.746031746032,62,136,61.8905109489051,0,0,135.904761904762,61.6642335766423,0.050387596899225,0.580964685615848,0.047803617571059,0.001291989664083,0.032299741602067,0,0.108527131782946,11.5299145299145,0.948717948717949,0.025641025641026,0.641025641025641,0,2.15384615384615,0.082283172720534,0.002223869532987,0.055596738324685,0,0.186805040770941,0.027027027027027,0.675675675675676,0,2.27027027027027,25,0,84,0,3.36,NA,92,94,4.5,2,38,1,679,0.666666666666667,0
19,hibernate-orm,org.hibernate.cfg.AbstractPropertyHolder.getOverriddenColumn(java.lang.String),bachelor student,9,7,4,1,0.5,0.136095111504948,0,1,0.5,0.136095111504948,0,1,0.5,0.136095111504948,0,0.772827684879303,0.972222222222222,4.54285714285714,8,2.38888888888889,7,4.95348837209302,15,100,9.55555555555556,37,0.90294862736163,0.856348838577675,0.966091783079296,0.166666666666667,0,0.083333333333333,0.333333333333333,0.166666666666667,9.75,0.166666666666667,0.25,0.333333333333333,27.75,0,2,0,0,0.833333333333333,0.583333333333333,2.66666666666667,24,3,1,91,6,0,235,20,4.90169084050276,299.557912636299,49,12,12,49,12,12,12,10,34,1,12,1,1,12,12,12,98.9591836734694,47.92,99,47.78,99,47.17,0,0,98.9183673469388,47.83,0,0,98.7959183673469,47.67,0.82526509912402,0.08944213923467,0.007376671277086,0,0.022591055786077,0,0.017980636237898,0.108379888268156,0.008938547486034,0,0.027374301675978,0,0.021787709497207,0.082474226804124,0,0.252577319587629,0,0.201030927835052,0,3.0625,0,2.4375,NA,NA,NA,0,0.795918367346939,NA,52,106,3,1,5,1,91,0.666666666666667,0.541580756013746
25,hibernate-orm,org.hibernate.cfg.AbstractPropertyHolder.getOverriddenColumn(java.lang.String),bachelor student,3,2,4,1,0.5,0.136095111504948,0,1,0.5,0.136095111504948,0,1,0.5,0.136095111504948,0,0.772827684879303,0.972222222222222,4.54285714285714,8,2.38888888888889,7,4.95348837209302,15,100,9.55555555555556,37,0.90294862736163,0.856348838577675,0.966091783079296,0.166666666666667,0,0.083333333333333,0.333333333333333,0.166666666666667,9.75,0.166666666666667,0.25,0.333333333333333,27.75,0,2,0,0,0.833333333333333,0.583333333333333,2.66666666666667,24,3,1,91,6,0,235,20,4.90169084050276,299.557912636299,49,12,12,49,12,12,12,10,34,1,12,1,1,12,12,12,98.9591836734694,47.92,99,47.78,99,47.17,0,0,98.9183673469388,47.83,0,0,98.7959183673469,47.67,0.82526509912402,0.08944213923467,0.007376671277086,0,0.022591055786077,0,0.017980636237898,0.108379888268156,0.008938547486034,0,0.027374301675978,0,0.021787709497207,0.082474226804124,0,0.252577319587629,0,0.201030927835052,0,3.0625,0,2.4375,NA,NA,NA,0,0.795918367346939,NA,52,106,3,1,5,0,NA,0,0
25,hibernate-orm,"org.hibernate.pretty.MessageHelper.collectionInfoString(org.hibernate.persister.collection.CollectionPersister,org.hibernate.collection.spi.PersistentCollection,java.io.Serializable,org.hibernate.engine.spi.SharedSessionContractImplementor)",bachelor student,3,2,3,0.5,0,0.000443066016837,0.145789742580245,0.558333333333333,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.136095111504948,0.145789742580245,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,6,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.063829787234043,0.028571428571429,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,2.28125,32,0,2,111,9,0,165,17,4.82192808407268,1115.80242471026,47,35,35,47,34,35,35,35,46,1,35,1,1,35,35,35,114.978723404255,46,114.978723404255,45.8189655172414,114.914893617021,45.7586206896552,0,0,115,44.8103448275862,115,46,114.936170212766,45.7844827586207,0.350541746335245,0.432122370936902,0.021032504780115,0,0.010197578075207,0.005736137667304,0.07202039515615,1.23272727272727,0.06,0,0.029090909090909,0.016363636363636,0.205454545454545,0.048672566371681,0,0.023598820058997,0.013274336283186,0.166666666666667,0,0.484848484848485,0.272727272727273,3.42424242424242,NA,NA,NA,0.5625,7.0625,12.5555555555556,77,102,2.66666666666667,4,16,1,317,0.333333333333333,0.115463917525773
25,hibernate-orm,"org.hibernate.hql.spi.id.TableBasedUpdateHandlerImpl.execute(org.hibernate.engine.spi.SharedSessionContractImplementor,org.hibernate.engine.spi.QueryParameters)",bachelor student,3,2,6,0.217948717948718,0,0.115344853049771,0.01681523418621,0.511243872874308,0.457742592592593,0.393590311623099,0.038424419060234,0.9,1,0.532713040909762,0.049229011497246,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,1,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.031746031746032,0.316666666666667,0.016949152542373,0.1,10.0785714285714,0.068965517241379,0,0.5,33.4310344827586,0.068965517241379,2.41379310344828,0.086206896551724,0.133333333333333,1.06666666666667,0.586206896551724,2.72413793103448,38,0,3,132,13,2,224,24,4.81260972892849,2511.15947558702,63,60,59,62,60,60,60,59,62,60,60,60,60,60,60,60,136,61.8321167883212,135.968253968254,61.6569343065693,135.555555555556,61.7810218978102,135.746031746032,62,136,61.8905109489051,0,0,135.904761904762,61.6642335766423,0.050387596899225,0.580964685615848,0.047803617571059,0.001291989664083,0.032299741602067,0,0.108527131782946,11.5299145299145,0.948717948717949,0.025641025641026,0.641025641025641,0,2.15384615384615,0.082283172720534,0.002223869532987,0.055596738324685,0,0.186805040770941,0.027027027027027,0.675675675675676,0,2.27027027027027,25,0,84,0,3.36,NA,92,94,4.5,2,38,0,NA,0,0
30,hibernate-orm,"org.hibernate.hql.spi.id.TableBasedUpdateHandlerImpl.execute(org.hibernate.engine.spi.SharedSessionContractImplementor,org.hibernate.engine.spi.QueryParameters)",bachelor student,3,1,6,0.217948717948718,0,0.115344853049771,0.01681523418621,0.511243872874308,0.457742592592593,0.393590311623099,0.038424419060234,0.9,1,0.532713040909762,0.049229011497246,0.201767042279243,0.826271186440678,5.14622641509434,10,0.114406779661017,1,3.24825174825175,17,100,8.08050847457627,45,0.437469557797126,0.110431526074847,1,0.25,0.031746031746032,0.316666666666667,0.016949152542373,0.1,10.0785714285714,0.068965517241379,0,0.5,33.4310344827586,0.068965517241379,2.41379310344828,0.086206896551724,0.133333333333333,1.06666666666667,0.586206896551724,2.72413793103448,38,0,3,132,13,2,224,24,4.81260972892849,2511.15947558702,63,60,59,62,60,60,60,59,62,60,60,60,60,60,60,60,136,61.8321167883212,135.968253968254,61.6569343065693,135.555555555556,61.7810218978102,135.746031746032,62,136,61.8905109489051,0,0,135.904761904762,61.6642335766423,0.050387596899225,0.580964685615848,0.047803617571059,0.001291989664083,0.032299741602067,0,0.108527131782946,11.5299145299145,0.948717948717949,0.025641025641026,0.641025641025641,0,2.15384615384615,0.082283172720534,0.002223869532987,0.055596738324685,0,0.186805040770941,0.027027027027027,0.675675675675676,0,2.27027027027027,25,0,84,0,3.36,NA,92,94,4.5,2,38,1,322,1,0.336082474226804
30,hibernate-orm,"org.hibernate.pretty.MessageHelper.collectionInfoString(org.hibernate.persister.collection.CollectionPersister,org.hibernate.collection.spi.PersistentCollection,java.io.Serializable,org.hibernate.engine.spi.SharedSessionContractImplementor)",bachelor student,3,1,3,0.5,0,0.000443066016837,0.145789742580245,0.558333333333333,0.499855,0.041586668635849,0.145789742580245,0.833333333333333,1,0.136095111504948,0.145789742580245,0.499673694372177,0.815126050420168,5.18095238095238,10,1.3781512605042,6,3.43181818181818,9,100,7.79831932773109,37,0.444122680948924,0.138675049056307,0.956182887467515,0.171428571428571,0.063829787234043,0.028571428571429,0.255813953488372,0.171428571428571,9.45205479452055,0.0625,0,0.25,28.90625,0,2.28125,0,0,0.8,0.59375,2.28125,32,0,2,111,9,0,165,17,4.82192808407268,1115.80242471026,47,35,35,47,34,35,35,35,46,1,35,1,1,35,35,35,114.978723404255,46,114.978723404255,45.8189655172414,114.914893617021,45.7586206896552,0,0,115,44.8103448275862,115,46,114.936170212766,45.7844827586207,0.350541746335245,0.432122370936902,0.021032504780115,0,0.010197578075207,0.005736137667304,0.07202039515615,1.23272727272727,0.06,0,0.029090909090909,0.016363636363636,0.205454545454545,0.048672566371681,0,0.023598820058997,0.013274336283186,0.166666666666667,0,0.484848484848485,0.272727272727273,3.42424242424242,NA,NA,NA,0.5625,7.0625,12.5555555555556,77,102,2.66666666666667,4,16,0,NA,0,0
